"x","ypre","y","yfiltered","ycorrected","Upperlimit","LowerLimit","Rsquared"
1,0.518,0.245412286234931,0.178292370236411,0.276924354775412,76,20,0.939547895899409
2,0.415,0.142179225946467,0.178182126467962,0.166365717777963,0,0,0
3,0.423,0.149946165658003,0.177966972115106,0.175295581111075,0,0,0
4,0.419,0.145713105369539,0.177657626446766,0.17044020272756,0,0,0
5,0.418,0.144480045081075,0.177268627655757,0.169020677834849,0,0,0
6,0.417,0.143246984792611,0.176817096549126,0.167598828314347,0,0,0
7,0.416,0.142013924504147,0.176321582426257,0.166174663139662,0,0,0
8,0.416,0.141780864215683,0.17580103017697,0.165905222724177,0,0,0
9,0.416,0.141547803927219,0.17527388408393,0.165635699968971,0,0,0
10,0.412,0.137314743638755,0.1747573385327,0.160726117890921,0,0,0
11,0.414,0.139081683350291,0.174266744115443,0.162778723568225,0,0,0
12,0.412,0.136848623061827,0.173815181105569,0.160183859870131,0,0,0
13,0.412,0.136615562773363,0.173413214085846,0.159912609332426,0,0,0
14,0.417,0.141382502484899,0.173068836931961,0.165444487107894,0,0,0
15,0.416,0.140149442196435,0.172787606903181,0.164016837784962,0,0,0
16,0.425,0.148916381907972,0.172572950514127,0.174116955218531,0,0,0
17,0.43,0.153683321619508,0.172426603297225,0.179559016149129,0,0,0
18,0.427,0.150450261331044,0.172349124404551,0.175871936845291,0,0,0
19,0.43,0.15321720104258,0.172340417178297,0.179028447568947,0,0,0
20,0.428,0.150984140754116,0.172400201574268,0.176481914446498,0,0,0
21,0.426,0.148751080465652,0.172528414310657,0.173927608372058,0,0,0
22,0.424,0.146518020177188,0.172725537916804,0.171365579305913,0,0,0
23,0.432,0.154284959888724,0.172992875054688,0.180243335193579,0,0,0
24,0.429,0.15105189960026,0.17333278501167,0.176559299753064,0,0,0
25,0.437,0.158818839311796,0.173748881051431,0.185381909040865,0,0,0
26,0.432,0.153585779023332,0.174246165865476,0.179448015077274,0,0,0
27,0.432,0.153352718734868,0.174831077536036,0.179182737726307,0,0,0
28,0.432,0.153119658446404,0.175511433140239,0.17891737514332,0,0,0
29,0.432,0.15288659815794,0.176296278915458,0.17865192738298,0,0,0
30,0.43,0.150653537869476,0.177195668608164,0.176104240378449,0,0,0
31,0.435,0.155420477581012,0.178220392315257,0.181533350279906,0,0,0
32,0.431,0.151187417292548,0.179381674349442,0.176714048890088,0,0,0
33,0.431,0.150954357004084,0.180690855007629,0.176447897071792,0,0,0
34,0.432,0.15172129671562,0.18215907302375,0.177323412844691,0,0,0
35,0.429,0.148488236427156,0.18379697432268,0.173626442857879,0,0,0
36,0.436,0.155255176138692,0.18561447873595,0.181345684478636,0,0,0
37,0.441,0.160022115850228,0.187620630388044,0.186740190149242,0,0,0
38,0.446,0.164789055561764,0.189823536270451,0.192098412540242,0,0,0
39,0.449,0.1675559952733,0.19223036845041,0.195191750063799,0,0,0
40,0.448,0.166322934984836,0.194847389244593,0.193814766199076,0,0,0
41,0.454,0.172089874696372,0.197679967532395,0.20023352681459,0,0,0
42,0.457,0.174856814407908,0.200732574587102,0.203293870415488,0,0,0
43,0.454,0.171623754119444,0.204008759490608,0.199716740645056,0,0,0
44,0.459,0.17639069383098,0.207511108919987,0.204984961920858,0,0,0
45,0.459,0.176157633542516,0.211241206875885,0.204728265185141,0,0,0
46,0.467,0.183924573254052,0.215199621041705,0.213234262947254,0,0,0
47,0.47,0.186691512965588,0.219385938953797,0.216240110311527,0,0,0
48,0.48,0.196458452677124,0.223798860430824,0.226746856081045,0,0,0
49,0.483,0.19922539238866,0.228436333891882,0.229693844431634,0,0,0
50,0.486,0.201992332100196,0.233295712375222,0.232627707244514,0,0,0
51,0.492,0.207759271811732,0.238373907501833,0.238700188486665,0,0,0
52,0.498,0.213526211523268,0.243667533573749,0.244715142271789,0,0,0
53,0.508,0.223293151234804,0.249173042922333,0.254770147760493,0,0,0
54,0.513,0.22806009094634,0.254886846754911,0.259617165631186,0,0,0
55,0.522,0.236827030657876,0.260805402006644,0.268427408021655,0,0,0
56,0.52,0.234593970369412,0.266925239995462,0.266196115598065,0,0,0
57,0.531,0.245360910080948,0.273242924081783,0.276873891833532,0,0,0
58,0.533,0.247127849792484,0.279754943707995,0.278606765068414,0,0,0
59,0.545,0.25889478950402,0.286457564511228,0.290007310243033,0,0,0
60,0.55,0.263661729215556,0.293346650530791,0.29455693273143,0,0,0
61,0.55,0.263428668927092,0.300417465224999,0.294335418171096,0,0,0
62,0.557,0.270195608638628,0.307664460712122,0.300728694546538,0,0,0
63,0.567,0.279962548350164,0.315081082199844,0.309816598031071,0,0,0
64,0.573,0.2857294880617,0.322659626241624,0.315105674417655,0,0,0
65,0.585,0.297496427773236,0.330391181711406,0.325722457774811,0,0,0
66,0.595,0.307263367484772,0.338265663416005,0.334358745021968,0,0,0
67,0.61,0.322030307196308,0.346271933718586,0.347120008789951,0,0,0
68,0.619,0.330797246907844,0.354397995116205,0.354531787762269,0,0,0
69,0.633,0.34456418661938,0.362631226050443,0.36593179216225,0,0,0
70,0.64,0.351331126330916,0.370958629770046,0.371431598645348,0,0,0
71,0.653,0.364098066042452,0.379367073237931,0.381629226462703,0,0,0
72,0.668,0.378865005753988,0.387843503422586,0.393147010357783,0,0,0
73,0.68,0.390631945465524,0.396375132192999,0.402125332901147,0,0,0
74,0.684,0.39439888517706,0.404949576932462,0.404964256045244,0,0,0
75,0.699,0.409165824888596,0.413554945340775,0.415938733430802,0,0,0
76,0.709,0.418932764600132,0.422179867002889,0.423071273847521,0,0,0
77,0.722,0.431699704311668,0.430813486180656,0.432258832070361,0,0,0
78,0.733,0.442466644023204,0.439445428417792,0.439900554920838,0,0,0
79,0.748,0.45723358373474,0.448065746704945,0.450246443990297,0,0,0
80,0.759,0.468000523446276,0.456664849216235,0.457709057932091,0,0,0
81,0.772,0.480767463157812,0.465233408332727,0.466490842610387,0,0,0
