"x","ypre","y","yfiltered","ycorrected","Upperlimit","LowerLimit","Rsquared"
1,0.631,0.380090390269981,0.315721072894786,0.394090011508495,46,20,0.952504196005937
2,0.533,0.281920880556225,0.315360943400576,0.311619033390617,0,0,0
3,0.501,0.249751370842469,0.314646718694079,0.281169603667063,0,0,0
4,0.522,0.270581861128713,0.313594765056278,0.301091221348285,0,0,0
5,0.516,0.264412351414957,0.312228560676706,0.295269726647259,0,0,0
6,0.522,0.270242841701201,0.310578002728404,0.300773040169639,0,0,0
7,0.526,0.274073331987446,0.308678955364859,0.304356516325911,0,0,0
8,0.508,0.25590382227369,0.306573017237588,0.287132444481682,0,0,0
9,0.523,0.270734312559934,0.304307465701043,0.301234237288448,0,0,0
10,0.51,0.257564802846178,0.301935360476231,0.288730880396822,0,0,0
11,0.509,0.256395293132422,0.299515805736903,0.287605911312039,0,0,0
12,0.515,0.262225783418666,0.297114369570627,0.293190618961733,0,0,0
13,0.512,0.25905627370491,0.294803655045844,0.290162081355333,0,0,0
14,0.522,0.268886763991154,0.292664002930945,0.29949832403862,0,0,0
15,0.521,0.267717254277398,0.290784280062826,0.298396421286267,0,0,0
16,0.526,0.272547744563642,0.289262685417664,0.302932348096494,0,0,0
17,0.529,0.275378234849887,0.288207497920384,0.305571483216829,0,0,0
18,0.532,0.278208725136131,0.287737692921485,0.308196809169005,0,0,0
19,0.532,0.278039215422375,0.287983362102108,0.308039974125516,0,0,0
20,0.533,0.278869705708619,0.289085883442474,0.308807894983895,0,0,0
21,0.541,0.286700195994863,0.291197805260572,0.315990367777589,0,0,0
22,0.55,0.295530686281107,0.294482421343328,0.323965085336646,0,0,0
23,0.57,0.315361176567351,0.299113007100552,0.341400279148859,0,0,0
24,0.566,0.311191666853595,0.305271661021617,0.33778796732559,0,0,0
25,0.578,0.323022157139839,0.31314767938626,0.347964605799639,0,0,0
26,0.59,0.334852647426083,0.322935411014386,0.357919883927179,0,0,0
27,0.596,0.340683137712327,0.334831578199395,0.362746989080547,0,0,0
28,0.607,0.351513627998572,0.349032079105714,0.371579002625992,0,0,0
29,0.636,0.380344118284816,0.365728304946061,0.394285031730181,0,0,0
30,0.655,0.39917460857106,0.38510301576342,0.408539871328065,0,0,0
31,0.672,0.416005098857304,0.407325812955592,0.420943196827183,0,0,0
32,0.692,0.435835589143548,0.432548244009782,0.435205024091291,0,0,0
33,0.719,0.462666079429792,0.46089860458741,0.454019189790004,0,0,0
34,0.744,0.487496569716036,0.492476551695204,0.47109793061848,0,0,0
35,0.776,0.51932706000228,0.527347678696563,0.492819700928275,0,0,0
36,0.797,0.540157550288524,0.565538227879666,0.507116265257375,0,0,0
37,0.831,0.573988040574768,0.607030146600597,0.530859036268306,0,0,0
38,0.86,0.602818530861013,0.651756733458621,0.552005422758893,0,0,0
39,0.904,0.646649021147257,0.699599157871134,0.586754057989791,0,0,0
40,0.924,0.666479511433501,0.750384155486004,0.60387820817241,0,0,0
41,0.959,0.701310001719745,0.803883211533873,0.636717502556683,0,0,0
42,0.999,0.741140492005989,0.859813561918206,0.679635860305223,0,0,0
43,1.042,0.783970982292233,0.917841349632239,0.733847643905146,0,0,0
44,1.1,0.841801472578477,0.977587223569882,0.823888323542253,0,0,0
45,1.143,0.884631962864721,1.0386345317206,0.905999432843512,0,0,0
46,1.191,0.932462453150965,1.10054006114612,1.01653828841667,0,0,0
47,1.241,0.98229294343721,1.1628470549087,1.15666029200175,0,0,0
48,1.29,1.03112343372345,1.22509999737955,1.3228972706388,0,0,0
49,1.332,1.0729539240097,1.28686036841105,1.49146640302557,0,0,0
50,1.364,1.10478441429594,1.34772224270466,1.6378439491877,0,0,0
51,1.372,1.11261490458219,1.4073263908089,1.67642907230961,0,0,0
52,1.377,1.11744539486843,1.46537161413189,1.70075823529538,0,0,0
53,1.379,1.11927588515467,1.52162249421952,1.71008393791586,0,0,0
54,1.385,1.12510637544092,1.57591336721401,1.74018168333048,0,0,0
55,1.384,1.12393686572716,1.62814882696347,1.73409624733757,0,0,0
56,1.389,1.12876735601341,1.67830128492549,1.75938910917758,0,0,0
57,1.391,1.13059784629965,1.72640617463254,1.76908304177605,0,0,0
58,1.395,1.13442833658589,1.77255538852797,1.78956471738365,0,0,0
59,1.399,1.13825882687214,1.81688949796644,1.81031387030113,0,0,0
60,1.403,1.14208931715838,1.85958924671682,1.83133301673365,0,0,0
61,1.411,1.14991980744463,1.90086674055109,1.87515219096695,0,0,0
62,1.415,1.15375029773087,1.94095667516374,1.89700886657955,0,0,0
63,1.417,1.15558078801711,1.98010785898928,1.90755240950127,0,0,0
64,1.427,1.16541127830336,2.01857523704827,1.96528226669881,0,0,0
65,1.431,1.1692417685896,2.05661260801363,1.98828833106945,0,0,0
66,1.439,1.17707225887585,2.09446618735379,2.03622604538969,0,0,0
67,1.441,1.17890274916209,2.13236909787199,2.04760978857249,0,0,0
68,1.453,1.19073323944834,2.1705368286011,2.12283343033268,0,0,0
69,1.461,1.19856372973458,2.20916368570103,2.17422140047846,0,0,0
70,1.467,1.20439422002082,2.24842019206009,2.21332720230959,0,0,0
71,1.472,1.20922471030707,2.28845129961864,2.24627849347869,0,0,0
72,1.479,1.21605520059331,2.32937526617386,2.29373874923973,0,0,0
73,1.487,1.22388569087956,2.37128311800772,2.34941351516228,0,0,0
74,1.494,1.2307161811658,2.41423866099628,2.39910035293256,0,0,0
75,1.499,1.23554667145204,2.45827897484774,2.43487881283133,0,0,0
76,1.506,1.24237716173829,2.5034152981435,2.48638825810956,0,0,0
77,1.512,1.24820765202453,2.54963423617454,2.53121757580371,0,0,0
78,1.522,1.25803814231078,2.59689925776455,2.60862660091953,0,0,0
79,1.532,1.26786863259702,2.6451524218625,2.68836786042403,0,0,0
80,1.532,1.26769912288326,2.69431618764355,2.68697282895906,0,0,0
81,1.54,1.27552961316951,2.7442951189184,2.75215900027519,0,0,0
82,1.546,1.28136010345575,2.79497738502539,2.80169131621738,0,0,0
83,1.55,1.285190593742,2.84623609537584,2.83470093593743,0,0,0
84,1.556,1.29102108402824,2.89793055382697,2.88566582350158,0,0,0
85,1.562,1.29685157431449,2.94990751486611,2.93750904811564,0,0,0
86,1.571,1.30568206460073,3.00200251887764,3.01772330477303,0,0,0
87,1.575,1.30951255488697,3.05404133736385,3.05316182163477,0,0,0
88,1.58,1.31434304517322,3.10584148264258,3.09841336489368,0,0,0
89,1.588,1.32217353545946,3.15721371719955,3.17311341434239,0,0,0
90,1.588,1.32200402574571,3.20796354425404,3.17147859241948,0,0,0
91,1.594,1.32783451603195,3.25789271970446,3.22816567710815,0,0,0
92,1.601,1.33466500631819,3.30680088755764,3.29577831716204,0,0,0
93,1.603,1.33649549660444,3.35448747415378,3.31412032918526,0,0,0
94,1.608,1.34132598689068,3.40075393863995,3.36297894493808,0,0,0
95,1.618,1.35115647717693,3.44540642324928,3.46447407845097,0,0,0
96,1.621,1.35398696746317,3.48825879182073,3.49421637382497,0,0,0
97,1.623,1.35581745774941,3.52913594175495,3.51357550866995,0,0,0
98,1.629,1.36164794803566,3.56787721921591,3.57589536885637,0,0,0
99,1.635,1.3674784383219,3.60433983724694,3.6392238313815,0,0,0
100,1.639,1.37130892860815,3.63840223986263,3.6813834333202,0,0,0
101,1.643,1.37513941889439,3.66996727201082,3.7239863390913,0,0,0
102,1.647,1.37896990918063,3.69896492953166,3.76703572966363,0,0,0
103,1.651,1.38280039946688,3.72535446291862,3.81053479675563,0,0,0
104,1.651,1.38263088975312,3.74912564127844,3.80860029006806,0,0,0
105,1.657,1.38846138003937,3.77029902725244,3.833333333,0,0,0
106,1.659,1.39029187032561,3.78892520481285,3.833333333,0,0,0
107,1.663,1.39412236061186,3.80508301616822,3.833333333,0,0,0
108,1.671,1.4019528508981,3.81887694746168,3.833333333,0,0,0
109,1.673,1.40378334118434,3.83043385169033,3.833333333,0,0,0
110,1.675,1.40561383147059,3.83989922095906,3.833333333,0,0,0
111,1.679,1.40944432175683,3.84743321341195,3.833333333,0,0,0
112,1.681,1.41127481204308,3.85320661225207,3.833333333,0,0,0
113,1.69,1.42010530232932,3.8573968626188,3.833333333,0,0,0
114,1.687,1.41693579261556,3.8601843028393,3.833333333,0,0,0
115,1.691,1.42076628290181,3.86174867987237,3.833333333,0,0,0
116,1.694,1.42359677318805,3.86226601471849,3.833333333,0,0,0
117,1.696,1.4254272634743,3.86190586223037,3.833333333,0,0,0
118,1.703,1.43225775376054,3.86082899111547,3.833333333,0,0,0
119,1.704,1.43308824404678,3.85918549392584,3.833333333,0,0,0
120,1.698,1.42691873433303,3.85711332338635,3.833333333,0,0,0
121,1.701,1.42974922461927,3.85473724039146,3.833333333,0,0,0
122,1.711,1.43957971490552,3.85216815024612,3.833333333,0,0,0
123,1.711,1.43941020519176,3.84950279705753,3.833333333,0,0,0
124,1.71,1.438240695478,3.84682378140518,3.833333333,0,0,0
125,1.716,1.44407118576425,3.84419986332102,3.833333333,0,0,0
126,1.717,1.44490167605049,3.84168651098679,3.833333333,0,0,0
127,1.719,1.44673216633674,3.83932665519075,3.833333333,0,0,0
128,1.723,1.45056265662298,3.83715161027294,3.833333333,0,0,0
129,1.725,1.45239314690923,3.83518212382691,3.833333333,0,0,0
130,1.722,1.44922363719547,3.83342951962867,3.833333333,0,0,0
131,1.727,1.45405412748171,3.83189690095338,3.833333333,0,0,0
132,1.729,1.45588461776796,3.83058038445972,3.833333333,0,0,0
133,1.728,1.4547151080542,3.82947033802645,3.833333333,0,0,0
134,1.73,1.45654559834045,3.82855259919153,3.833333333,0,0,0
135,1.731,1.45737608862669,3.82780965406537,3.833333333,0,0,0
136,1.732,1.45820657891293,3.82722175967784,3.833333333,0,0,0
137,1.733,1.45903706919918,3.82676799560519,3.833333333,0,0,0
138,1.737,1.46286755948542,3.82642723335546,3.833333333,0,0,0
139,1.735,1.46069804977167,3.82617901433575,3.833333333,0,0,0
140,1.732,1.45752854005791,3.82600432926176,3.833333333,0,0,0
141,1.737,1.46235903034415,3.82588629359581,3.833333333,0,0,0
142,1.738,1.4631895206304,3.82581071502377,3.833333333,0,0,0
143,1.746,1.47102001091664,3.82576655012286,3.833333333,0,0,0
144,1.739,1.46385050120289,3.82574624826488,3.833333333,0,0,0
