"x","ypre","y","yfiltered","ycorrected","Upperlimit","LowerLimit","Rsquared"
1,0.544,0.293090390269981,0.222572604860988,0.321774439945977,92,32,0.910193223525218
2,0.473,0.221920880556225,0.222419118972336,0.253367455255542,0,0,0
3,0.416,0.164751370842469,0.222117129499811,0.19205619686535,0,0,0
4,0.417,0.165581861128713,0.221677541952458,0.192986007631777,0,0,0
5,0.423,0.171412351414957,0.221114843129016,0.199482241801866,0,0,0
6,0.43,0.178242841701201,0.220445685862074,0.207021750764463,0,0,0
7,0.435,0.183073331987446,0.219687747577557,0.212306936145006,0,0,0
8,0.429,0.17690382227369,0.218858890978397,0.205549813741187,0,0,0
9,0.44,0.187734312559934,0.217976559116864,0.217369604643015,0,0,0
10,0.434,0.181564802846178,0.217057340881599,0.210660591151484,0,0,0
11,0.437,0.184395293132422,0.216116662174119,0.21374653477477,0,0,0
12,0.43,0.177225783418666,0.215168569505298,0.2059040058765,0,0,0
13,0.43,0.17705627370491,0.214225590566068,0.20571754824445,0,0,0
14,0.439,0.185886763991154,0.213298677554112,0.215367204370168,0,0,0
15,0.436,0.182717254277398,0.212397239735818,0.211918671343157,0,0,0
16,0.439,0.185547744563642,0.211529246851175,0.214999145829874,0,0,0
17,0.437,0.183378234849887,0.21070136308501,0.212639231419738,0,0,0
18,0.432,0.178208725136131,0.209919075837729,0.206984284564969,0,0,0
19,0.432,0.178039215422375,0.209186806627779,0.206798103376981,0,0,0
20,0.429,0.174869705708619,0.208508015708967,0.203308099181703,0,0,0
21,0.435,0.180700195994863,0.207885324388312,0.209715280860587,0,0,0
22,0.429,0.174530686281107,0.20732067253829,0.202933815455392,0,0,0
23,0.435,0.180361176567351,0.206815512191801,0.209344276445912,0,0,0
24,0.441,0.186191666853595,0.206371024893156,0.215698058834737,0,0,0
25,0.434,0.179022157139839,0.205988338596062,0.207877054271544,0,0,0
26,0.435,0.179852647426083,0.205668710126643,0.208787410527867,0,0,0
27,0.438,0.182683137712327,0.205413647408722,0.211881459718119,0,0,0
28,0.432,0.176513627998572,0.205224966590227,0.205120327575865,0,0,0
29,0.426,0.170344118284816,0.205104792428673,0.198296182737869,0,0,0
30,0.431,0.17517460857106,0.205055522327535,0.203644555578091,0,0,0
31,0.436,0.180005098857304,0.205079788280274,0.208954398026378,0,0,0
32,0.435,0.178835589143548,0.205180440496167,0.207672386665514,0,0,0
33,0.438,0.181666079429792,0.205360541963623,0.210771239321515,0,0,0
34,0.428,0.171496569716036,0.205623344200859,0.199575669888125,0,0,0
35,0.437,0.18032706000228,0.205972229525952,0.209306930518294,0,0,0
36,0.432,0.175157550288524,0.206410631004203,0.203625736035588,0,0,0
37,0.436,0.178988040574768,0.206941949248763,0.207839632265139,0,0,0
38,0.435,0.177818530861013,0.207569475510453,0.2065556427502,0,0,0
39,0.44,0.182649021147257,0.208296320856327,0.211844246144446,0,0,0
40,0.43,0.172479511433501,0.209125348256675,0.200665242030619,0,0,0
41,0.434,0.176310001719745,0.210059110111626,0.20489609637184,0,0,0
42,0.434,0.176140492005989,0.211099810947233,0.204709381644272,0,0,0
43,0.442,0.183970982292233,0.212249326173904,0.213284785182584,0,0,0
44,0.44,0.181801472578477,0.21350929263868,0.210919134241914,0,0,0
45,0.44,0.181631962864721,0.21488126015932,0.210733967708817,0,0,0
46,0.443,0.184462453150965,0.216366886038616,0.213819592904019,0,0,0
47,0.447,0.188292943437209,0.217968166949725,0.21797392332651,0,0,0
48,0.452,0.193123433723454,0.219687708049172,0.223177441526145,0,0,0
49,0.449,0.189953924009698,0.221529017848542,0.219767631893561,0,0,0
50,0.455,0.195784414295942,0.223496808138301,0.22602697386149,0,0,0
51,0.457,0.197614904582186,0.225597284027789,0.227980153668895,0,0,0
52,0.46,0.20044539486843,0.227838417349565,0.230989067154708,0,0,0
53,0.457,0.197275885154674,0.230230196974896,0.227618843513482,0,0,0
54,0.465,0.205106375440918,0.232784852216962,0.235913863560955,0,0,0
55,0.471,0.210936865727162,0.235517052878652,0.242021573795207,0,0,0
56,0.471,0.210767356013406,0.238444085246509,0.241844835330049,0,0,0
57,0.474,0.21359784629965,0.241585988668065,0.244789494823888,0,0,0
58,0.474,0.213428336585894,0.244965636431015,0.244613539604983,0,0,0
59,0.475,0.214258826872139,0.248608763281666,0.245475131601879,0,0,0
60,0.475,0.214089317158383,0.252543963023228,0.245299371189036,0,0,0
61,0.488,0.226919807444627,0.25680269107911,0.258461346913529,0,0,0
62,0.491,0.229750297730871,0.261419301309046,0.261326208655634,0,0,0
63,0.503,0.241580788017115,0.266431120790968,0.27314825294438,0,0,0
64,0.506,0.244411278303359,0.271878536884046,0.275940305784953,0,0,0
65,0.514,0.252241768589603,0.277805058786555,0.283591236019682,0,0,0
66,0.521,0.259072258875847,0.284257322723327,0.29017739952711,0,0,0
67,0.527,0.264902749162091,0.291285023501637,0.295734880792868,0,0,0
68,0.545,0.282733239448336,0.298940763897727,0.312364796483451,0,0,0
69,0.558,0.29556372973458,0.307279808921889,0.323994679686414,0,0,0
70,0.557,0.294394220020824,0.316359715371125,0.322946128823147,0,0,0
71,0.564,0.301224710307068,0.326239802269444,0.329037811775599,0,0,0
72,0.576,0.313055200593312,0.336980458224439,0.339405947344724,0,0,0
73,0.605,0.341885690879556,0.348642320685402,0.363736212031145,0,0,0
74,0.62,0.3567161811658,0.361285357798251,0.375760943347118,0,0,0
